timestep,color_1,color_2,color_3,color_4,color_5
31066,53,17,8,14,8
31067,53,17,8,14,8
31068,53,17,8,14,8
31069,53,17,8,14,8
31070,53,17,8,14,8
31071,53,17,8,14,8
31072,53,17,8,14,8
31073,53,17,8,14,8
31074,53,17,8,14,8
31075,53,17,8,14,8
31076,53,17,8,14,8
31077,53,17,8,14,8
31078,53,17,8,14,8
31079,53,17,8,14,8
31080,53,17,8,14,8
31081,53,17,8,14,8
31082,53,17,8,14,8
31083,53,17,8,14,8
31084,53,17,8,14,8
31085,53,17,8,14,8
31086,53,17,8,14,8
31087,53,17,8,14,8
31088,53,17,8,14,8
31089,53,17,8,14,8
31090,53,17,8,14,8
31091,53,17,8,14,8
31092,53,17,8,14,8
31093,53,17,8,14,8
31094,53,17,8,14,8
31095,53,17,8,14,8
31096,53,17,8,14,8
31097,53,17,8,14,8
31098,53,17,8,14,8
31099,53,17,8,14,8
31100,53,17,8,14,8
31101,53,17,8,14,8
31102,54,17,8,13,8
31103,54,17,8,13,8
31104,54,17,8,13,8
31105,54,17,8,13,8
31106,54,17,8,13,8
31107,54,17,8,13,8
31108,54,17,8,13,8
31109,54,17,8,13,8
31110,54,17,8,13,8
31111,54,17,8,13,8
31112,54,17,8,13,8
31113,54,17,8,13,8
31114,54,17,8,13,8
31115,54,17,8,13,8
31116,54,17,8,13,8
31117,54,17,8,13,8
31118,54,17,8,13,8
31119,54,17,8,13,8
31120,54,17,8,13,8
31121,54,17,8,13,8
31122,54,17,8,13,8
31123,54,17,8,13,8
31124,54,17,8,13,8
31125,54,17,8,13,8
31126,54,17,8,13,8
31127,54,17,8,13,8
31128,54,17,8,13,8
31129,54,17,8,13,8
31130,54,17,8,13,8
31131,54,17,8,13,8
31132,54,17,8,13,8
31133,54,17,8,13,8
31134,54,17,8,13,8
31135,54,17,8,13,8
31136,54,17,8,13,8
31137,54,17,8,13,8
31138,54,17,8,13,8
31139,54,17,8,13,8
31140,54,17,8,13,8
31141,54,17,8,13,8
31142,54,17,8,13,8
31143,54,17,8,13,8
31144,54,17,8,13,8
31145,54,17,8,13,8
31146,54,17,8,13,8
31147,54,17,8,13,8
31148,54,17,8,13,8
31149,54,17,8,13,8
31150,54,17,8,13,8
31151,54,17,8,13,8
31152,54,17,8,13,8
31153,54,17,8,13,8
31154,54,17,8,13,8
31155,54,17,8,13,8
31156,54,17,8,13,8
31157,54,17,8,13,8
31158,54,17,8,13,8
31159,54,17,8,13,8
31160,54,17,8,13,8
31161,54,17,8,13,8
31162,54,17,8,13,8
31163,54,17,8,13,8
31164,54,17,8,13,8
31165,54,17,8,13,8
31166,54,17,8,13,8
31167,54,17,8,13,8
31168,54,17,8,13,8
31169,54,17,8,13,8
31170,54,17,8,13,8
31171,54,17,8,13,8
31172,54,17,8,13,8
31173,54,17,8,13,8
31174,54,17,8,13,8
31175,54,17,8,13,8
31176,54,17,8,13,8
31177,54,17,8,13,8
31178,54,17,8,13,8
31179,54,17,8,13,8
31180,54,17,8,13,8
31181,54,17,8,13,8
31182,54,17,8,13,8
31183,54,17,8,13,8
31184,54,17,8,13,8
31185,54,17,8,13,8
31186,54,17,8,13,8
31187,54,17,8,13,8
31188,54,17,8,13,8
31189,54,17,8,13,8
31190,54,17,8,13,8
31191,54,17,8,13,8
31192,54,17,8,13,8
31193,54,17,8,13,8
31194,54,17,8,13,8
31195,54,17,8,13,8
31196,54,17,8,13,8
31197,54,17,8,13,8
31198,54,17,8,13,8
31199,54,17,8,13,8
31200,54,17,8,13,8
31201,54,17,8,13,8
31202,54,17,8,13,8
31203,54,17,8,13,8
31204,54,17,8,13,8
31205,54,17,8,13,8
31206,54,17,8,13,8
31207,54,17,8,13,8
31208,54,17,8,13,8
31209,54,17,8,13,8
31210,54,17,8,13,8
31211,54,17,8,13,8
31212,54,17,8,13,8
31213,54,17,8,13,8
31214,54,17,8,13,8
31215,54,17,8,13,8
31216,54,17,8,13,8
31217,54,17,8,13,8
31218,54,17,8,13,8
31219,54,17,8,13,8
31220,54,17,8,13,8
31221,54,17,8,13,8
31222,54,17,8,13,8
31223,54,17,8,13,8
31224,54,17,8,13,8
31225,54,17,8,13,8
31226,54,17,8,13,8
31227,54,17,8,13,8
31228,54,17,8,13,8
31229,54,17,8,13,8
31230,54,17,8,13,8
31231,54,17,8,13,8
31232,54,17,8,13,8
31233,54,17,8,13,8
31234,54,17,8,13,8
31235,54,17,8,13,8
31236,54,17,8,13,8
31237,54,17,8,13,8
31238,54,17,8,13,8
31239,54,17,8,13,8
31240,54,17,8,13,8
31241,54,17,8,13,8
31242,54,17,8,13,8
31243,54,17,8,13,8
31244,54,17,8,13,8
31245,54,17,8,13,8
31246,54,17,8,13,8
31247,54,17,8,13,8
31248,54,17,8,13,8
31249,54,17,8,13,8
31250,54,17,8,13,8
31251,54,17,8,13,8
31252,54,17,8,13,8
31253,54,17,8,13,8
31254,54,17,8,13,8
31255,54,17,8,13,8
31256,54,17,8,13,8
31257,54,17,8,13,8
31258,54,17,8,13,8
31259,54,17,8,13,8
31260,54,17,8,13,8
31261,54,17,8,13,8
31262,54,17,8,13,8
31263,54,17,8,13,8
31264,54,17,8,13,8
31265,54,17,8,13,8
31266,54,17,8,13,8
31267,54,17,8,13,8
31268,54,17,8,13,8
31269,54,17,8,13,8
31270,54,17,8,13,8
31271,54,17,8,13,8
31272,54,17,8,13,8
31273,54,17,8,13,8
31274,54,17,8,13,8
31275,54,17,8,13,8
31276,54,17,8,13,8
31277,54,17,8,13,8
31278,54,17,8,13,8
31279,54,17,8,13,8
31280,54,17,8,13,8
31281,54,17,8,13,8
31282,54,17,8,13,8
31283,54,17,8,13,8
31284,54,17,8,13,8
31285,54,17,8,13,8
31286,54,17,8,13,8
31287,54,17,8,13,8
31288,54,17,8,13,8
31289,54,17,8,13,8
31290,54,17,8,13,8
31291,54,17,8,13,8
31292,54,17,8,13,8
31293,54,17,8,13,8
31294,54,17,8,13,8
31295,54,17,8,13,8
31296,54,17,8,13,8
31297,54,17,8,13,8
31298,54,17,8,13,8
31299,54,17,8,13,8
31300,54,17,8,13,8
31301,54,17,8,13,8
31302,54,17,8,13,8
31303,54,17,8,13,8
31304,54,17,8,13,8
31305,54,17,8,13,8
31306,54,17,8,13,8
31307,54,17,8,13,8
31308,54,17,8,13,8
31309,54,17,8,13,8
31310,54,17,8,13,8
31311,54,17,8,13,8
31312,54,17,8,13,8
31313,54,17,8,13,8
31314,54,17,8,13,8
31315,54,17,8,13,8
31316,54,17,8,13,8
31317,54,17,8,13,8
31318,54,17,8,13,8
31319,54,17,8,13,8
31320,54,17,8,13,8
31321,54,17,8,13,8
31322,54,17,8,13,8
31323,54,17,8,13,8
31324,54,17,8,13,8
31325,54,17,8,13,8
31326,54,17,8,13,8
31327,54,17,8,13,8
31328,54,17,8,13,8
31329,54,17,8,13,8
31330,54,17,8,13,8
31331,54,17,8,13,8
31332,54,17,8,13,8
31333,54,17,8,13,8
31334,54,17,8,13,8
31335,54,17,8,13,8
31336,54,17,8,13,8
31337,54,17,8,13,8
31338,54,17,8,13,8
31339,54,17,8,13,8
31340,54,17,8,13,8
31341,54,17,8,13,8
31342,54,17,8,13,8
31343,54,17,8,13,8
31344,54,17,8,13,8
31345,54,17,8,13,8
31346,54,17,8,13,8
31347,54,17,8,13,8
31348,54,17,8,13,8
31349,54,17,8,13,8
31350,54,17,8,13,8
31351,54,17,8,13,8
31352,54,17,8,13,8
31353,54,17,8,13,8
31354,54,17,8,13,8
31355,54,17,8,13,8
31356,54,17,8,13,8
31357,54,17,8,13,8
31358,54,17,8,13,8
31359,54,17,8,13,8
31360,54,17,8,13,8
31361,54,17,8,13,8
31362,54,17,8,13,8
31363,54,17,8,13,8
31364,54,17,8,13,8
31365,54,17,8,13,8
31366,54,17,8,13,8
31367,54,17,8,13,8
31368,54,17,8,13,8
31369,54,17,8,13,8
31370,54,17,8,13,8
31371,54,17,8,13,8
31372,54,17,8,13,8
31373,54,17,8,13,8
31374,54,17,8,13,8
31375,54,17,8,13,8
31376,54,17,8,13,8
31377,54,17,8,13,8
31378,54,17,8,13,8
31379,54,17,8,13,8
31380,54,17,8,13,8
31381,54,17,8,13,8
31382,54,17,8,13,8
31383,54,17,8,13,8
31384,54,17,8,13,8
31385,54,17,8,13,8
31386,54,17,8,13,8
31387,54,17,8,13,8
31388,54,17,8,13,8
31389,54,17,8,13,8
31390,54,17,8,13,8
31391,54,17,8,13,8
31392,54,17,8,13,8
31393,54,17,8,13,8
31394,54,17,8,13,8
31395,54,17,8,13,8
31396,54,17,8,13,8
31397,54,17,8,13,8
31398,54,17,8,13,8
31399,54,17,8,13,8
31400,54,17,8,13,8
31401,54,17,8,13,8
31402,54,17,8,13,8
31403,54,17,8,13,8
31404,54,17,8,13,8
31405,54,17,8,13,8
31406,54,17,8,13,8
31407,54,17,8,13,8
31408,54,17,8,13,8
31409,54,17,8,13,8
31410,54,17,8,13,8
31411,54,17,8,13,8
31412,54,17,8,13,8
31413,54,17,8,13,8
31414,54,17,8,13,8
31415,54,17,8,13,8
31416,54,17,8,13,8
31417,54,17,8,13,8
31418,54,17,8,13,8
31419,54,17,8,13,8
31420,54,17,8,13,8
31421,54,17,8,13,8
31422,54,17,8,13,8
31423,54,17,8,13,8
31424,54,17,8,13,8
31425,54,17,8,13,8
31426,54,17,8,13,8
31427,54,17,8,13,8
31428,54,17,8,13,8
31429,54,17,8,13,8
31430,54,17,8,13,8
31431,54,17,8,13,8
31432,54,17,8,13,8
31433,54,17,8,13,8
31434,54,17,8,13,8
31435,54,17,8,13,8
31436,54,17,8,13,8
31437,54,17,8,13,8
31438,54,17,8,13,8
31439,54,17,8,13,8
31440,54,17,8,13,8
31441,54,17,8,13,8
31442,54,17,8,13,8
31443,54,17,8,13,8
31444,54,17,8,13,8
31445,54,17,8,13,8
31446,54,17,8,13,8
31447,54,17,8,13,8
31448,54,17,8,13,8
31449,54,17,8,13,8
31450,54,17,8,13,8
31451,54,17,8,13,8
31452,54,17,8,13,8
31453,54,17,8,13,8
31454,55,16,8,13,8
31455,55,16,8,13,8
31456,55,16,8,13,8
31457,55,16,8,13,8
31458,55,16,8,13,8
31459,55,16,8,13,8
31460,55,16,8,13,8
31461,55,16,8,13,8
31462,55,16,8,13,8
31463,55,16,8,13,8
31464,55,16,8,13,8
31465,55,16,8,13,8
31466,55,16,8,13,8
31467,55,16,8,13,8
31468,55,16,8,13,8
31469,55,16,8,13,8
31470,55,16,8,13,8
31471,55,16,8,13,8
31472,55,16,8,13,8
31473,55,16,8,13,8
31474,55,16,8,13,8
31475,55,16,8,13,8
31476,55,16,8,13,8
31477,55,16,8,13,8
31478,55,16,8,13,8
31479,55,16,8,13,8
31480,55,16,8,13,8
31481,55,16,8,13,8
31482,55,16,8,13,8
31483,55,16,8,13,8
31484,55,16,8,13,8
31485,55,16,8,13,8
31486,55,16,8,13,8
31487,55,16,8,13,8
31488,55,16,8,13,8
31489,55,16,8,13,8
31490,55,16,8,13,8
31491,55,16,8,13,8
31492,55,16,8,13,8
31493,55,16,8,13,8
31494,55,16,8,13,8
31495,55,16,8,13,8
31496,55,16,8,13,8
31497,55,16,8,13,8
31498,55,16,8,13,8
31499,55,16,8,13,8
31500,55,16,8,13,8
31501,55,16,8,13,8
31502,55,16,8,13,8
31503,55,16,8,13,8
31504,55,16,8,13,8
31505,55,16,8,13,8
31506,55,16,8,13,8
31507,55,16,8,13,8
31508,55,16,8,13,8
31509,55,16,8,13,8
31510,55,16,8,13,8
31511,55,16,8,13,8
31512,55,16,8,13,8
31513,55,16,8,13,8
31514,55,16,8,13,8
31515,55,16,8,13,8
31516,55,16,8,13,8
31517,55,16,8,13,8
31518,55,16,8,13,8
31519,55,16,8,13,8
31520,55,16,8,13,8
31521,55,16,8,13,8
31522,55,16,8,13,8
31523,55,16,8,13,8
31524,55,16,8,13,8
31525,55,16,8,13,8
31526,55,16,8,13,8
31527,55,16,8,13,8
31528,55,16,8,13,8
31529,55,16,8,13,8
31530,55,16,8,13,8
31531,55,16,8,13,8
31532,55,16,8,13,8
31533,55,16,8,13,8
31534,55,16,8,13,8
31535,55,16,8,13,8
31536,55,16,8,13,8
31537,55,16,8,13,8
31538,55,16,8,13,8
31539,55,16,8,13,8
31540,55,16,8,13,8
31541,55,16,8,13,8
31542,55,16,8,13,8
31543,55,16,8,13,8
31544,55,16,8,13,8
31545,55,16,8,13,8
31546,55,16,8,13,8
31547,55,16,8,13,8
31548,55,16,8,13,8
31549,55,16,8,13,8
31550,55,16,8,13,8
31551,55,16,8,13,8
31552,55,16,8,13,8
31553,55,16,8,13,8
31554,55,16,8,13,8
31555,55,16,8,13,8
31556,55,16,8,13,8
31557,55,16,8,13,8
31558,55,16,8,13,8
31559,55,16,8,13,8
31560,55,16,8,13,8
31561,55,16,8,13,8
31562,55,16,8,13,8
31563,55,16,8,13,8
31564,55,16,8,13,8
31565,55,16,8,13,8
31566,55,16,8,13,8
31567,55,16,8,13,8
31568,55,16,8,13,8
31569,55,16,8,13,8
31570,55,16,8,13,8
31571,55,16,8,13,8
31572,55,16,8,13,8
31573,55,16,8,13,8
31574,55,16,8,13,8
31575,55,16,8,13,8
31576,55,16,8,13,8
31577,55,16,8,13,8
31578,55,16,8,13,8
31579,55,16,8,13,8
31580,55,16,8,13,8
31581,55,16,8,13,8
31582,55,16,8,13,8
31583,55,16,8,13,8
31584,55,16,8,13,8
31585,55,16,8,13,8
31586,55,16,8,13,8
31587,55,16,8,13,8
31588,55,16,8,13,8
31589,55,16,8,13,8
31590,55,16,8,13,8
31591,55,16,8,13,8
31592,55,16,8,13,8
31593,55,16,8,13,8
31594,55,16,8,13,8
31595,55,16,8,13,8
31596,55,16,8,13,8
31597,55,16,8,13,8
31598,55,16,8,13,8
31599,55,16,8,13,8
31600,55,16,8,13,8
31601,55,16,8,13,8
31602,55,16,8,13,8
31603,55,16,8,13,8
31604,55,16,8,13,8
31605,55,16,8,13,8
31606,55,16,8,13,8
31607,55,16,8,13,8
31608,55,16,8,13,8
31609,55,16,8,13,8
31610,55,16,8,13,8
31611,55,16,8,13,8
31612,55,16,8,13,8
31613,55,16,8,13,8
31614,55,16,8,13,8
31615,55,16,8,13,8
31616,55,16,8,13,8
31617,55,16,8,13,8
31618,55,16,8,13,8
31619,55,16,8,13,8
31620,55,16,8,13,8
31621,55,16,8,13,8
31622,55,16,8,13,8
31623,55,16,8,13,8
31624,55,16,8,13,8
31625,55,16,8,13,8
31626,55,16,8,13,8
31627,55,16,8,13,8
31628,55,16,8,13,8
31629,55,16,8,13,8
31630,55,16,8,13,8
31631,55,16,8,13,8
31632,55,16,8,13,8
31633,55,16,8,13,8
31634,55,16,8,13,8
31635,55,16,8,13,8
31636,55,16,8,13,8
31637,55,16,8,13,8
31638,55,16,8,13,8
31639,55,16,8,13,8
31640,55,16,8,13,8
31641,55,16,8,13,8
31642,55,16,8,13,8
31643,55,16,8,13,8
31644,55,16,8,13,8
31645,55,16,8,13,8
31646,55,16,8,13,8
31647,55,16,8,13,8
31648,55,16,8,13,8
31649,55,16,8,13,8
31650,55,16,8,13,8
31651,55,16,8,13,8
31652,55,16,8,13,8
31653,55,16,8,13,8
31654,55,16,8,13,8
31655,55,16,8,13,8
31656,55,16,8,13,8
31657,55,16,8,13,8
31658,55,16,8,13,8
31659,55,16,8,13,8
31660,55,16,8,13,8
31661,55,16,8,13,8
31662,55,16,8,13,8
31663,55,16,8,13,8
31664,55,16,8,13,8
31665,55,16,8,13,8
31666,55,16,8,13,8
31667,55,16,8,13,8
31668,55,16,8,13,8
31669,55,16,8,13,8
31670,55,16,8,13,8
31671,55,16,8,13,8
31672,55,16,8,13,8
31673,55,16,8,13,8
31674,55,16,8,13,8
31675,55,16,8,13,8
31676,55,16,8,13,8
31677,55,16,8,13,8
31678,55,16,8,13,8
31679,55,16,8,13,8
31680,55,16,8,13,8
31681,55,16,8,13,8
31682,55,16,8,13,8
31683,55,16,8,13,8
31684,55,16,8,13,8
31685,55,16,8,13,8
31686,55,16,8,13,8
31687,55,16,8,13,8
31688,55,16,8,13,8
31689,55,16,8,13,8
31690,55,16,8,13,8
31691,55,16,8,13,8
31692,55,16,8,13,8
31693,55,16,8,13,8
31694,55,16,8,13,8
31695,55,16,8,13,8
31696,55,16,8,13,8
31697,55,16,8,13,8
31698,55,16,8,13,8
31699,55,16,8,13,8
31700,55,16,8,13,8
31701,55,16,8,13,8
31702,55,16,8,13,8
31703,55,16,8,13,8
31704,55,16,8,13,8
31705,55,16,8,13,8
31706,55,16,8,13,8
31707,55,16,8,13,8
31708,55,16,8,13,8
31709,55,16,8,13,8
31710,55,16,8,13,8
31711,55,16,8,13,8
31712,55,16,8,13,8
31713,55,16,8,13,8
31714,55,16,8,13,8
31715,55,16,8,13,8
31716,55,16,8,13,8
31717,55,16,8,13,8
31718,55,16,8,13,8
31719,55,16,8,13,8
31720,55,16,8,13,8
31721,55,16,8,13,8
31722,55,16,8,13,8
31723,55,16,8,13,8
31724,55,16,8,13,8
31725,55,16,8,13,8
31726,55,16,8,13,8
31727,55,16,8,13,8
31728,55,16,8,13,8
31729,55,16,8,13,8
31730,55,16,8,13,8
31731,55,16,8,13,8
31732,55,16,8,13,8
31733,55,16,8,13,8
31734,55,16,8,13,8
31735,55,16,8,13,8
31736,55,16,8,13,8
31737,55,16,8,13,8
31738,55,16,8,13,8
31739,55,16,8,13,8
31740,55,16,8,13,8
31741,55,16,8,13,8
31742,55,16,8,13,8
31743,55,16,8,13,8
31744,55,16,8,13,8
31745,55,16,8,13,8
31746,55,16,8,13,8
31747,55,16,8,13,8
31748,55,16,8,13,8
31749,55,16,8,13,8
31750,55,16,8,13,8
31751,55,16,8,13,8
31752,55,16,8,13,8
31753,55,16,8,13,8
31754,55,16,8,13,8
31755,55,16,8,13,8
31756,55,16,8,13,8
31757,55,16,8,13,8
31758,55,16,8,13,8
31759,55,16,8,13,8
31760,55,16,8,13,8
31761,55,16,8,13,8
31762,55,16,8,13,8
31763,55,16,8,13,8
31764,55,16,8,13,8
31765,55,16,8,13,8
31766,55,16,8,13,8
31767,55,16,8,13,8
31768,55,16,8,13,8
31769,55,16,8,13,8
31770,55,16,8,13,8
31771,55,16,8,13,8
31772,55,16,8,13,8
31773,55,16,8,13,8
31774,55,16,8,13,8
31775,55,16,8,13,8
31776,55,16,8,13,8
31777,55,16,8,13,8
31778,55,16,8,13,8
31779,55,16,8,13,8
31780,55,16,8,13,8
31781,55,16,8,13,8
31782,55,16,8,13,8
31783,55,16,8,13,8
31784,55,16,8,13,8
31785,55,16,8,13,8
31786,55,16,8,13,8
31787,55,16,8,13,8
31788,55,16,8,13,8
31789,55,16,8,13,8
31790,55,16,8,13,8
31791,55,16,8,13,8
31792,55,16,8,13,8
31793,55,16,8,13,8
31794,55,16,8,13,8
31795,55,16,8,13,8
31796,55,16,8,13,8
31797,55,16,8,13,8
31798,55,16,8,13,8
31799,55,16,8,13,8
31800,55,16,8,13,8
31801,55,16,8,13,8
31802,55,16,8,13,8
31803,55,16,8,13,8
31804,55,16,8,13,8
31805,55,16,8,13,8
31806,55,16,8,13,8
31807,55,16,8,13,8
31808,55,16,8,13,8
31809,55,16,8,13,8
31810,55,16,8,13,8
31811,55,16,8,13,8
31812,55,16,8,13,8
31813,55,16,8,13,8
31814,55,16,8,13,8
31815,55,16,8,13,8
31816,55,16,8,13,8
31817,55,16,8,13,8
31818,55,16,8,13,8
31819,55,16,8,13,8
31820,55,16,8,13,8
31821,55,16,8,13,8
31822,55,16,8,13,8
31823,55,16,8,13,8
31824,55,16,8,13,8
31825,55,16,8,13,8
31826,55,16,8,13,8
31827,55,16,8,13,8
31828,55,16,8,13,8
31829,55,16,8,13,8
31830,55,16,8,13,8
31831,55,16,8,13,8
31832,55,16,8,13,8
31833,55,16,8,13,8
31834,55,16,8,13,8
31835,55,16,8,13,8
31836,55,16,8,13,8
31837,55,16,8,13,8
31838,55,16,8,13,8
31839,55,16,8,13,8
31840,55,16,8,13,8
31841,55,16,8,13,8
31842,55,16,8,13,8
31843,55,16,8,13,8
31844,55,16,8,13,8
31845,55,16,8,13,8
31846,55,16,8,13,8
31847,55,16,8,13,8
31848,55,16,8,13,8
31849,55,16,8,13,8
31850,55,16,8,13,8
31851,55,16,8,13,8
31852,55,16,8,13,8
31853,55,16,8,13,8
31854,55,16,8,13,8
31855,55,16,8,13,8
31856,55,16,8,13,8
31857,55,16,8,13,8
31858,55,16,8,13,8
31859,55,16,8,13,8
31860,55,16,8,13,8
31861,55,16,8,13,8
31862,55,16,8,13,8
31863,55,16,8,13,8
31864,55,16,8,13,8
31865,55,16,8,13,8
31866,55,16,8,13,8
31867,55,16,8,13,8
31868,55,16,8,13,8
31869,55,16,8,13,8
31870,55,16,8,13,8
31871,55,16,8,13,8
31872,55,16,8,13,8
31873,55,16,8,13,8
31874,55,16,8,13,8
31875,55,16,8,13,8
31876,55,16,8,13,8
31877,55,16,8,13,8
31878,55,16,8,13,8
31879,55,16,8,13,8
31880,55,16,8,13,8
31881,55,16,8,13,8
31882,55,16,8,13,8
31883,55,16,8,13,8
31884,55,16,8,13,8
31885,55,16,8,13,8
31886,55,16,8,13,8
31887,55,16,8,13,8
31888,55,16,8,13,8
31889,55,16,8,13,8
31890,55,16,8,13,8
31891,55,16,8,13,8
31892,55,16,8,13,8
31893,55,16,8,13,8
31894,55,16,8,13,8
31895,55,16,8,13,8
31896,55,16,8,13,8
31897,55,16,8,13,8
31898,55,16,8,13,8
31899,55,16,8,13,8
31900,55,16,8,13,8
31901,55,16,8,13,8
31902,55,16,8,13,8
31903,55,16,8,13,8
31904,55,16,8,13,8
31905,54,16,9,13,8
31906,54,16,9,13,8
31907,54,16,9,13,8
31908,54,16,9,13,8
31909,54,16,9,13,8
31910,54,16,9,13,8
31911,54,16,9,13,8
31912,54,16,9,13,8
31913,54,16,9,13,8
31914,54,16,9,13,8
31915,54,16,9,13,8
31916,54,16,9,13,8
31917,54,16,9,13,8
31918,54,16,9,13,8
31919,54,16,9,13,8
31920,54,16,9,13,8
31921,54,16,9,13,8
31922,54,16,9,13,8
31923,54,16,9,13,8
31924,54,16,9,13,8
31925,54,16,9,13,8
31926,54,16,9,13,8
31927,54,16,9,13,8
31928,54,16,9,13,8
31929,54,16,9,13,8
31930,54,16,9,13,8
31931,54,16,9,13,8
31932,54,16,9,13,8
31933,54,16,9,13,8
31934,54,16,9,13,8
31935,54,16,9,13,8
31936,54,16,9,13,8
31937,54,16,9,13,8
31938,54,16,9,13,8
31939,54,16,9,13,8
31940,54,16,9,13,8
31941,54,16,9,13,8
31942,54,16,9,13,8
31943,54,16,9,13,8
31944,54,16,9,13,8
31945,54,16,9,13,8
31946,54,16,9,13,8
31947,54,16,9,13,8
31948,54,16,9,13,8
31949,54,16,9,13,8
31950,54,16,9,13,8
31951,54,16,9,13,8
31952,54,16,9,13,8
31953,54,16,9,13,8
31954,54,16,9,13,8
31955,54,16,9,13,8
31956,54,16,9,13,8
31957,54,16,9,13,8
31958,54,16,9,13,8
31959,54,16,9,13,8
31960,54,16,9,13,8
31961,54,16,9,13,8
31962,54,16,9,13,8
31963,54,16,9,13,8
31964,54,16,9,13,8
31965,54,16,9,13,8
31966,54,16,9,13,8
31967,54,16,9,13,8
31968,54,16,9,13,8
31969,54,16,9,13,8
31970,54,16,9,13,8
31971,54,16,9,13,8
31972,54,16,9,13,8
31973,54,16,9,13,8
31974,54,16,9,13,8
31975,54,16,9,13,8
31976,54,16,9,13,8
31977,54,16,9,13,8
31978,54,16,9,13,8
31979,54,16,9,13,8
31980,54,16,9,13,8
31981,54,16,9,13,8
31982,54,16,9,13,8
31983,54,16,9,13,8
31984,54,16,9,13,8
31985,54,16,9,13,8
31986,54,16,9,13,8
31987,54,16,9,13,8
31988,54,16,9,13,8
31989,54,16,9,13,8
31990,54,16,9,13,8
31991,54,16,9,13,8
31992,54,16,9,13,8
31993,54,16,9,13,8
31994,54,16,9,13,8
31995,54,16,9,13,8
31996,54,16,9,13,8
31997,54,16,9,13,8
31998,54,16,9,13,8
31999,54,16,9,13,8
32000,54,16,9,13,8
32001,54,16,9,13,8
32002,54,16,9,13,8
32003,54,16,9,13,8
32004,54,16,9,13,8
32005,54,16,9,13,8
32006,54,16,9,13,8
32007,54,16,9,13,8
32008,54,16,9,13,8
32009,54,16,9,13,8
32010,54,16,9,13,8
32011,54,16,9,13,8
32012,54,16,9,13,8
32013,54,16,9,13,8
32014,54,16,9,13,8
32015,54,16,9,13,8
32016,54,16,9,13,8
32017,54,16,9,13,8
32018,54,16,9,13,8
32019,54,16,9,13,8
32020,54,16,9,13,8
32021,54,16,9,13,8
32022,54,16,9,13,8
32023,54,16,9,13,8
32024,54,16,9,13,8
32025,54,16,9,13,8
32026,54,16,9,13,8
32027,54,16,9,13,8
32028,54,16,9,13,8
32029,54,16,9,13,8
32030,54,16,9,13,8
32031,54,16,9,13,8
32032,54,16,9,13,8
32033,54,16,9,13,8
32034,54,16,9,13,8
32035,54,16,9,13,8
32036,54,16,9,13,8
32037,54,16,9,13,8
32038,54,16,9,13,8
32039,54,16,9,13,8
32040,54,16,9,13,8
32041,54,16,9,13,8
32042,54,16,9,13,8
32043,54,16,9,13,8
32044,54,16,9,13,8
32045,54,16,9,13,8
32046,54,16,9,13,8
32047,54,16,9,13,8
32048,54,16,9,13,8
32049,54,16,9,13,8
32050,54,16,9,13,8
32051,54,16,9,13,8
32052,54,16,9,13,8
32053,54,16,9,13,8
32054,54,16,9,13,8
32055,54,16,9,13,8
32056,54,16,9,13,8
32057,54,16,9,13,8
32058,54,16,9,13,8
32059,54,16,9,13,8
32060,54,16,9,13,8
32061,54,16,9,13,8
32062,54,16,9,13,8
32063,54,16,9,13,8
32064,54,16,9,13,8
32065,54,16,9,13,8
32066,54,16,9,13,8
32067,54,16,9,13,8
32068,54,16,9,13,8
32069,54,16,9,13,8
32070,54,16,9,13,8
32071,54,16,9,13,8
32072,54,16,9,13,8
32073,54,16,9,13,8
32074,54,16,9,13,8
32075,54,16,9,13,8
32076,54,16,9,13,8
32077,54,16,9,13,8
32078,54,16,9,13,8
32079,54,16,9,13,8
32080,54,16,9,13,8
32081,54,16,9,13,8
32082,54,16,9,13,8
32083,54,16,9,13,8
32084,54,16,9,13,8
32085,54,16,9,13,8
32086,54,16,9,13,8
32087,54,16,9,13,8
32088,54,16,9,13,8
32089,54,16,9,13,8
32090,54,16,9,13,8
32091,54,16,9,13,8
32092,54,16,9,13,8
32093,54,16,9,13,8
32094,54,16,9,13,8
32095,54,16,9,13,8
32096,54,16,9,13,8
32097,54,16,9,13,8
32098,54,16,9,13,8
32099,54,16,9,13,8
32100,54,16,9,13,8
32101,54,16,9,13,8
32102,54,16,9,13,8
32103,54,16,9,13,8
32104,53,16,10,13,8
32105,53,16,10,13,8
32106,53,16,10,13,8
32107,53,16,10,13,8
32108,53,16,10,13,8
32109,53,16,10,13,8
32110,53,16,10,13,8
32111,53,16,10,13,8
32112,53,16,10,13,8
32113,53,16,10,13,8
32114,53,16,10,13,8
32115,53,16,10,13,8
32116,53,16,10,13,8
32117,53,16,10,13,8
32118,53,16,10,13,8
32119,53,16,10,13,8
32120,53,16,10,13,8
32121,53,16,10,13,8
32122,53,16,10,13,8
32123,53,16,10,13,8
32124,53,16,10,13,8
32125,53,16,10,13,8
32126,53,16,10,13,8
32127,53,16,10,13,8
32128,53,16,10,13,8
32129,53,16,10,13,8
32130,53,16,10,13,8
32131,53,16,10,13,8
32132,53,16,10,13,8
32133,53,16,10,13,8
32134,53,16,10,13,8
32135,53,16,10,13,8
32136,53,16,10,13,8
32137,53,16,10,13,8
32138,53,16,10,13,8
32139,53,16,10,13,8
32140,53,16,10,13,8
